,index,0,1,2,3,4,5,6
57,17,0.0,0.6326480628288124,0.0,0.0,0.0,1.1851576945823976,0.09015150675765848
58,170,0.0,0.2151747452540609,0.0,0.0,2.714041996369505,1.4114629782983805,0.38164986029057646
59,1700,0.0,1.2683832441032432,0.3446025034354533,0.0,3.634454792063849,2.9735901021458018,0.711977727719027
60,17000,0.0,0.3382414211600565,0.0,0.0,0.5675728684491103,1.7449817918422332,0.6489323856986009
61,18,0.6307318171878903,1.172846564760695,0.2747769139085231,0.0,0.8773838460312656,1.7715543580540887,0.035244585609313234
62,180,0.0,2.388663304398063,0.0,0.0,2.7297366921926747,2.973219698483797,0.07206871459587982
63,1800,0.0,0.6771365544374444,0.3773397002275156,0.0,2.6706955835116792,0.9725518916410831,0.7849612952167866
64,18000,0.0,0.28838324458896997,0.0,0.0,1.721217552723047,0.6737158440626756,1.023150247583271
65,19,0.0,6.309967424531447,0.0,0.0,0.8733978084838699,6.2450470023741165,0.0318745581649395
66,190,0.0,0.22633172282146985,0.0,0.0,2.455904319236866,1.9535197716059478,0.2503497855790506
67,1900,0.0,1.2217925519552615,0.0,0.0,3.0347689936451085,1.0985190457374672,0.6054815341757829
68,19000,0.0,0.0829795271343941,0.0,0.0,2.482242862688013,0.25357522069576227,0.4274700039711611
69,1995,0.0,0.0,0.0,0.0,0.0,0.645293558596204,0.0
70,1st,0.0,0.30018332413229093,0.0,0.0,0.0,0.5288939578230614,0.0
71,20,0.0,5.286217652531491,0.0,0.0,4.887626732070934,8.03388138147834,0.030568901249668178
72,200,0.0,1.5218092739327151,0.0,0.0,3.3974808055210537,1.2551441026833614,0.3760325971480959
73,2000,0.0,0.7144647724994553,0.0,0.0,2.813775503896725,2.541763491029209,1.3225543167018639
74,20000,0.0,0.6931929544672413,0.0,0.0,1.3712684574640828,0.7977367304360712,0.6877648424949477
75,2009,0.0,0.1178761791724772,0.0,0.0,0.0,1.0234585315040656,0.0
76,2011,0.0,1.1903153719486776,0.0,0.0,0.0,0.8380879505041596,0.0
77,2012,0.0,0.0,0.0,0.0,0.0,1.6054269913996473,0.2161751060997554
78,2013,0.0,2.71990646741524,0.0,0.0,0.0,1.3305008496986699,0.14202309131136148
79,2014,0.0,3.3640041370674485,0.0,0.0,0.2826110190886099,1.2149012110791473,0.611591248132886
80,2015,0.1134047996352621,3.615619790876897,0.5315964133346721,0.0,0.0,0.8140929001399565,0.7534459045194352
81,2016,0.0,5.140847558509048,0.17402436719250933,0.0,0.11174292263111936,2.9052172696380896,0.49035231081582664
82,2017,0.0,4.514268995608305,0.0,0.0,0.0,2.9660839408959263,0.0
83,2018,0.0,7.606768683351405,0.0,0.0,1.1168682490807675,6.537421123245262,0.0
84,2019,0.03241263643140133,16.408196099447075,0.20242281188432767,0.0,0.37374619553389954,19.90308225674725,0.3489618862575693
85,2020,0.04903709899743545,16.35452975706363,0.18913391870810675,2.8915620591303437,4.934415723668483,26.26701103856548,0.7662864589464007
86,21,0.0,0.14878293217049876,0.0,0.0,0.0,1.254202909998767,0.044374554875741296
87,210,0.0,0.8861986815379314,0.31613847756197827,0.0,2.123416785386813,1.987880035139411,0.12851567983997284
88,2100,0.0,0.6307590020165383,0.0,0.0,1.6442429213169956,1.7552755093978367,0.5533631681397646
89,21000,0.0,0.013194950935819355,0.0,0.0,1.4505194302560693,1.014997903815798,1.2495858293149489
90,22,0.0,0.0,0.0,0.0,0.0,1.7254730508535958,0.17744349158380818
91,220,0.0,0.4740654516808914,0.1907454144481978,0.0,2.9419877347012147,1.7382898644651406,0.0
92,2200,0.0,0.39308683139796013,0.12235375899292257,0.0,1.377262929413646,1.5866099297613045,1.355684251311434
93,22000,0.0,0.04075262874150259,0.0,0.0,1.696239891103871,0.8458971800257108,0.49647393737280815
94,226,0.0,0.0,0.0,0.0,0.0,0.0,20.090821299590583
95,23,0.0,0.6283783652406607,0.0,0.0,0.22079276134888337,1.9162127148587165,0.0
96,230,0.0,0.6190415156768669,0.0,0.0,2.15836673807339,2.2015757852614604,0.0
97,2300,0.0,0.680489622704513,0.28328322734057576,0.16879500270401138,2.460279572127021,0.9024704140352593,1.117083257153323
98,23000,0.0,0.0,0.0,0.0,1.26861456551575,0.5205525750922234,0.8785847121119021
99,24,0.0,2.2600241346819487,0.0,0.0,0.0,1.4963115155575606,0.0
100,240,0.0,0.371924732325152,0.0,0.0,1.1719443823950382,2.2189937508005997,0.0
101,2400,0.0,0.19281429831397756,0.0,0.0,0.7863014407723116,1.9242393816086858,0.2525378981039963
102,24000,0.0,0.05854958507272605,0.13095927732285492,0.0,1.65393206097663,0.8818646171468777,0.32254764848453976
103,25,0.0,1.0581459553157062,0.0,0.0,0.21932688825822794,0.9521893905946716,0.0
104,250,0.0,1.3339490789041624,0.36961773963873,0.0,2.5769601543575327,1.6512841278569774,0.0
105,2500,0.0,0.511309585864291,0.0,0.0,1.5930586348301923,2.3846669500955486,0.5587098503631571
106,25000,0.0,0.6196912635299648,0.0,0.0,2.082015297160723,0.7553736892107461,0.26354514446134414
107,26,0.0,0.3964529698366125,0.0,0.0,0.29607105739163175,0.6740874510056225,0.0
108,260,0.0,0.46286042181469245,0.0,0.0,1.228189522823538,3.164803060161623,0.0
109,2600,0.0,1.237112811879879,0.0,0.0,4.433924840090331,1.8171409140224735,0.33467003582639493
110,26000,0.0,0.0450151122842505,0.0,0.0,0.24621506900068843,0.6710370897887944,0.23565586732665217
111,27,0.0,0.37507416995981957,0.0,0.0,0.0,1.071327363525698,0.0
112,270,0.0,1.3396258633554472,0.0,0.0,2.1370624697218847,1.0671140668495673,0.0
113,2700,0.0,0.8558767309973332,0.0,0.0,1.9471592190227027,1.0075847511073788,0.8303266262163531
114,27000,0.0,0.0,0.0,0.0,0.38080413461243223,0.6687393453126458,0.13910492500173652
115,280,0.0,0.2949223088361101,0.0,0.0,2.6365201436971746,1.3409065291076738,0.0
116,2800,0.0,0.0,0.0,0.0,1.7755723824878682,1.71901819353465,0.5917839382859433
117,28000,0.0,0.18041014741816694,0.0,0.0,0.40045181142277864,1.3400271753574047,0.6736702474590839
118,29,0.0,0.39243817244416934,0.0,0.0,0.27098877507181063,0.5439397147747481,0.0
119,290,0.0,0.1207787233182913,0.0,0.0,2.4206189370583093,1.9939284578848697,0.0
120,2900,0.0,0.0,0.0,0.0,0.5381089933493699,0.41086351542358046,0.0
121,2nd,0.0,0.9934047252111291,0.3582102765645632,0.0,0.0,1.6176872748008624,0.0
122,30,0.48307724884042336,23.362101324483334,0.25994372387301196,0.0,0.34385903217009883,15.385702826035521,0.0
123,300,0.0,1.5361823372280452,0.0,0.0,2.579650384215894,2.4340081271442604,0.2542318402417252
124,3000,0.0,1.2413815908460708,0.37145952308599467,0.0,1.673701100717876,1.9817934140546463,0.6379383754058857
125,30000,0.0,0.0,0.0,0.0,0.23903315701998998,0.36869081150267824,0.5578410248220811
126,30day,0.36032745978095454,0.0,0.0,0.0,0.0,0.0,0.0
127,310,0.0,0.20011537800306028,0.0,0.0,1.1485357620774157,1.6566870138744747,0.0
128,3100,0.0,0.27068782111877276,0.0,0.0,1.5240319114066931,0.5936844280698657,0.34611996091658437
129,31000,0.0,0.18794736010531135,0.0,0.0,0.899104948351225,1.0782977632593909,1.3508594754677488
130,32,0.0,0.4035209971460391,0.0,0.0,0.23792992957625583,0.3523985669257651,0.3874493870993417
131,320,0.0,0.3875177653987329,0.0,0.0,1.1949004191196682,0.8436734394769386,0.9094826418462376
132,3200,0.0,0.34130245037027884,0.4055194846227086,0.0,1.0495385586077495,0.6805914282501869,0.5007925937187638
133,32000,0.0,0.11269627115927369,0.0,0.0,0.555994891787152,0.39624503680622597,0.3614451135890343
134,33,0.0,0.11707116315463581,0.0,0.0,0.0,0.4827853635186077,0.0
135,330,0.0,0.14644204959486143,0.0,0.0,1.7469012007266298,0.6357708044593617,0.1390366138575135
136,3300,0.0,0.08315303296498042,0.0,0.0,1.8540682012824403,1.3065774849611729,0.479026832377939
137,33000,0.0,0.0,0.0,0.0,0.8855404023916993,0.37936335600112336,0.0
138,340,0.0,0.23761116902794618,0.0,0.0,1.652586091349165,0.6007011206646587,0.0
139,3400,0.0,0.22117916950697566,0.0,0.0,1.2796585127039855,1.564286015768129,0.4484645526040822
140,34000,0.0,0.2952867477955404,0.0,0.0,0.5215372797676232,0.5907219317038648,0.16177985457490457
141,35,0.0,0.9083400078032863,0.0,0.0,0.0,0.8894939157814792,0.0
142,350,0.0,0.0,0.0,0.0,2.994139004202953,2.0572882676736857,0.0
143,3500,0.0,1.3437900642010896,0.0,0.0,3.619663684468478,3.218553596780639,0.20590441552098737
144,36,0.0,0.14111517120967487,0.18156941686343225,0.0,0.0,0.4873290962643118,0.0
145,360,0.0,0.0,0.0,0.0,1.943705355998593,1.1979353061061095,0.27235678589488743
146,3600,0.0,0.7581856357256553,0.0,0.0,0.0,0.9545854489030655,0.0
147,37,0.0,0.24519538677181232,0.0,0.0,0.0,0.5902420679869116,0.0
148,370,0.0,1.4436961232014864,0.0,0.0,1.3087595586079017,1.854974372852911,0.0
149,3700,0.0,0.3057031147604134,0.0,0.0,1.2028427288632662,1.6817172789845203,0.18285211436112608
150,37000,0.0,0.8829773191036265,0.0,0.0,0.20799787709850084,0.0,0.0
151,38,0.0,0.31617279036579105,0.0,0.0,0.29065496964712345,0.0,0.0
152,380,0.0,0.5224066757446084,0.0,0.0,0.4477401229042345,2.112062297396735,0.0
153,3800,0.0,0.6578826082927738,0.0,0.0,1.7721549077137633,0.5320766256859064,0.1270959491408924
154,386,0.0,0.0,0.0,0.0,0.0,0.0,1.3571403474682278
155,39,0.0,0.09636479174908863,0.0,0.0,0.0,0.6538069800741438,0.0
156,390,0.0,0.1835976712741375,0.0,0.0,2.8190223500877676,0.3650205381975479,0.48335688115042846
157,3900,0.0,0.6465615329291425,0.0,0.1883241535390237,0.22291040943104412,1.5513382278552414,0.26439722114259656
158,3rd,0.0,0.5501376223056632,0.0,0.0,0.12997219623447084,2.327761284250637,0.0
159,40,0.0,0.8337853564050446,0.0,0.0,0.0,0.8487014688267033,0.0
160,400,0.0,2.1791281456285425,0.0,0.0,3.2839648479541217,2.977017426345715,0.42170030871073005
161,4000,0.0,0.0,0.0,0.0,2.708040806816449,1.4331708862432686,0.3971674834924786
162,40000,0.0,0.4731787807098504,0.0,0.0,0.5814437113706811,0.7873033053531795,0.22691026317080823
163,41,0.0,0.2213548105089458,0.0,0.0,0.0,0.7501005246667859,0.0
164,410,0.0,0.013096236232241775,0.0,0.0,3.012889197217067,1.0332349858031074,0.0
165,4100,0.0,0.9379116936964469,0.0,0.0,0.9951742951800114,0.0,0.38801333513501907
166,420,0.0,0.7588458665033588,0.0,0.0,6.098598808845192,2.087728149934168,0.2804288386293556
167,4200,0.0,0.7934829271928321,0.18244249704867352,0.0,2.023940282089791,1.27233477405888,0.2954681785174826
168,42000,0.0,0.2856843820363081,0.0,0.0,0.0,0.18855112820171396,0.5374768493488254
169,426,0.0,0.0,0.0,0.0,0.0,0.14055286229477848,1.331998466290214
170,430,0.0,0.38865658015675064,0.0,0.0,1.6455630929361005,1.0817649993625982,0.0
171,4300,0.0,0.0,0.2742107207847954,0.0,1.071060659229118,1.470597020275128,0.6991388073844477
172,43000,0.0,0.0,0.0,0.0,0.8193068461334724,0.1778731950882319,0.0
173,440,0.0,1.2176170768050458,0.0,0.0,2.996806944695793,1.0124185845782963,0.0
174,4400,0.0,0.0,0.0,0.0,0.21379773370195274,1.0543810659977495,0.23527546252895898
175,45,0.6669692645078901,0.19342424488993376,0.0,0.0,0.6037087040070899,1.6622932745421395,0.0
176,450,0.0,1.3964323059197599,0.0,0.0,2.78635224081248,1.551964370587626,0.0
177,4500,0.0,0.01340812160759298,0.0,0.0,1.4763485728001087,1.1919077734101506,0.6858775884767934
178,460,0.0,0.0,0.39373230052247477,0.1798075081469488,2.547507047351502,2.3891129227602073,0.0
179,4600,0.0,0.4346349981663493,0.0,0.0,0.8809860483411892,1.0978803764835032,0.3611256643943691
180,470,0.0,1.2265582395312364,0.0,0.0,1.5685214182907945,1.5503011557647415,0.0
181,4700,0.0,0.3651394590576074,0.0,0.0,0.44247584457483646,0.8640433212466241,0.8069681581295409
182,48,0.0,0.48209352146648465,0.0,0.0,0.5415227592782109,0.413978903987479,0.0
183,480,0.0,0.44237576337449747,0.0,0.0,1.5790938602730509,0.859242099508106,0.0
184,4800,0.0,0.15668269381729208,0.3291410979575101,0.0,0.462460048577913,0.5257422313993666,0.08984718256290257
185,49,0.0,0.015630889008947706,0.0,0.0,0.5911325471087826,0.3313299337947943,0.0
186,490,0.0,0.5641341352873394,0.0,0.0,1.2342346865211076,0.6717887470360747,0.0
187,4900,0.0,0.39284126988750256,0.0,0.0,0.8123667550635223,0.7703696190849655,0.35033693328070725
188,50,0.0,0.6530867441007077,0.0,0.0,0.8319488112513784,1.1019711722824828,0.0
189,500,0.0,0.6853625349244441,0.16268136941470832,0.0,3.144610408296829,3.838268074177523,1.1382293235863188
190,5000,0.0,0.2792302542403991,0.0,0.0,1.0408735189579899,2.158234781069228,1.4188200954637864
191,50000,0.0,0.49162947422099557,0.0,0.0,0.0,0.1092486616561873,0.2905733315307021
192,510,0.0,0.7290372935732121,0.0,0.0,2.10734427764245,0.25316955676241015,0.0
193,5100,0.0,0.0,0.0,0.0,0.5969018240999533,1.0298939673570215,0.10846775043196348
194,520,0.0,0.06019696408334257,0.0,0.0,1.9464268735809296,0.863907495629352,0.0
195,5200,0.0,0.03180707443006016,0.0,0.0,0.5567826116314194,0.29426661881481125,1.9814186544893801
196,53,0.0,0.38087232367430357,0.0,0.0,0.0,0.3474367904963813,0.0
197,530,0.0,0.20109283335331196,0.0,0.0,2.942165843238697,0.793872275452102,0.0
198,5300,0.0,0.5098089530016341,0.0,0.0,0.19632924206661417,0.20863494211924144,0.2845544722619064
199,540,0.0,0.0,0.0,0.0,2.294670327470918,0.8768505553709371,0.27897193681477783
200,5400,0.0,0.0,0.0,0.0,0.28531426117713776,0.36644008996140687,0.6055983404924236
201,550,0.0,0.0,0.40885517068763616,0.0,1.619957620385209,1.1848173422587827,0.0
202,5500,0.0,0.46631009129545975,0.0,0.0,0.893538730540477,0.7559862202067316,0.8073101062502406
203,56,0.0,0.3803061605930657,0.0,0.0,0.4538408433946714,0.4603626350434321,0.0
204,560,0.0,0.0,0.0,0.0,1.6929091517865165,0.37451974240165425,0.3027328544527723
205,57,0.0,0.5313395509337978,0.0,0.0,0.24277403479145607,0.12970846071064396,0.0
206,570,0.0,0.20603460203129542,0.0,0.0,1.8581515797778225,0.6524178578058962,0.0
207,5700,0.0,0.04074929419857145,0.0,0.0,1.071927591093101,0.6911637326989406,0.2958061899962868
208,58,0.0,0.0,0.0,0.0,0.4947793498786248,0.98820400162163,0.0
209,580,0.0,0.4959319283390111,0.0,0.0,0.5266071359763077,1.4530020842740163,0.10374244426043938
210,5800,0.0,0.1445238525071192,0.0,0.0,0.7263185178720244,0.2986998060420218,0.16711697990343116
211,59,0.0,0.6675512954729225,0.0,0.0,0.3258164480560713,0.11130508676388937,0.0
212,590,0.0,0.06460616525067889,0.0,0.0,3.3055464679574076,0.8318225740713843,0.0810997509094994
213,5900,0.0,0.48687930035203086,0.0,0.0,0.7931750936025459,0.13515399787594995,0.9932456500413843
214,60,0.0,7.410653032176048,0.35156880392826884,0.0,0.23639363025282426,4.995334240547214,0.0
215,600,0.0,0.24913243949462321,0.0,0.0,1.4778924185197562,1.1809414325360876,0.34514643197649
216,6000,0.0,0.08321504504102499,0.0,0.0,1.6934481950497016,2.290993441450216,0.475990495946854
217,602,0.0,0.0,0.0,0.0,1.127792309811591,0.3430685920751783,0.0
218,603,0.3556196630027538,0.08946865514527785,0.0,0.0,0.0,0.08177655903484532,0.0
219,604,0.3434742909860635,0.5033829503212367,0.0,0.0,0.0,1.11700963798514,0.0
220,605,0.0,0.34598980717074174,0.5069005882487476,0.0,0.22500042894635267,1.3641916049457075,0.0
221,605b,0.37614475187464896,0.6963883003416814,18.248699655703692,0.0,0.8172995811466575,2.912554437829532,0.0
222,609,0.4624996257910325,1.121293395970446,0.0,0.0,2.6440486981778566,6.692567253137243,0.0
223,61,0.0,0.0,0.0,0.0,0.9543088029955611,0.7281553487528701,0.0
224,610,0.0,0.20367701958538867,0.0,0.0,2.252819733894653,0.9358966637832019,0.0
225,6100,0.0,0.20860840507326958,0.0,0.0,0.8856923841924714,0.5610182843669255,0.48306040043189813
226,611,0.40431321047174446,0.6306496528413916,0.0,0.0,0.14720702269218927,5.092833752847189,4.988423714529029
227,615,0.0,0.10565399644613412,0.2741206788614049,0.0,0.0,0.5204818521183452,0.0
228,61500,0.36032745978095454,0.0,0.0,0.0,0.0,0.0,0.0
229,616,0.0,0.18196264312925775,0.0,0.0,0.16508405837470955,1.3840195570921194,5.665978927843345
230,617,0.0,0.2388218576526413,0.0,0.0,0.21666909653471594,1.790694496042174,0.0
231,620,0.0,0.5727909008146926,0.0,0.0,2.346698625877321,1.4266733687714581,0.24512141759077238
232,6200,0.0,0.8482557248316358,0.0,0.0,0.34554117716925703,0.0,0.0
233,623,6.0554168541076905,0.6523247857497708,0.7754122400588989,0.0,0.16929032670245542,3.696439364982569,0.0
234,62s,0.36032745978095454,0.0,0.0,0.0,0.0,0.0,0.0
235,630,0.0,0.8985235887836067,0.0,0.0,0.7629750720060634,1.125374303279003,0.22084262128517093
236,6300,0.0,0.44026499322272145,0.0,0.0,0.7272426582943304,0.500498969588463,0.4901694007545325
237,640,0.0,0.9169465888154101,0.0,0.0,1.950676692508049,0.46802231706874003,0.0
238,65,0.0,0.202045840443005,0.0,0.0,0.0,0.6075372777756726,0.0
239,650,0.0,0.3935901358002697,0.0,0.0,2.3916832485716624,1.103935833704455,0.0
240,6500,0.0,0.0,0.0,0.0,0.24682858397895147,0.6072631983893875,0.3508630190547921
241,660,0.0,0.0,0.17379557520170516,0.0,1.1472058808673276,1.340537097964224,0.33372172432626074
242,6600,0.0,0.0,0.0,0.0,0.0,0.20823575732771432,0.4621346477114905
243,670,0.0,0.20581826877997497,0.0,0.0,2.2471179774409724,0.33854502309488016,0.0
244,6700,0.0,0.13064871880127182,0.0,0.0,0.24190357776096771,1.1508519994504547,0.0
245,67000,0.0,0.0,0.0,0.0,0.0,0.5863364982745239,0.0
246,68,0.0,0.0,0.0,0.0,0.9360054756321472,0.40293524434514744,0.0
247,680,0.0,0.639674309542674,0.0,0.0,2.1226909388505795,0.5543080344549178,0.11849415570674855
248,6800,0.0,0.035725182927463746,0.0,0.0,0.8833476614118078,0.0,0.17323425422458164
249,690,0.0,0.06831054546997335,0.0,0.0,0.4853424018037015,0.6862163908868986,0.0
250,6900,0.0,0.3346697277878557,0.0,0.0,0.5506796080277998,0.059114909200819035,0.5891966981741279
251,70,0.0,0.22883736384722578,0.0,0.0,0.29246371850734304,0.9877364622603741,0.0
252,700,0.0,0.8588849913503561,0.0,0.0,1.325263937483131,3.326611738902567,0.4177989701054282
253,7000,0.0,0.2958553003659366,0.0,0.0,0.4825841533874653,0.42371162279132624,0.41667384958691944
254,71,0.0,0.0,0.0,0.0,1.1258414533085166,0.2819610056767552,0.0
255,710,0.0,0.0,0.0,0.0,0.6597104941312227,1.1740415194750171,0.16510636628371764
256,7100,0.0,0.5284145045245076,0.0,0.0,0.4982056410361968,0.2939569479961506,0.09237962191002365
257,72,0.0,0.35113634798025095,0.0,0.0,0.28028243180921997,0.5869120849863172,0.0
258,720,0.0,0.4026261852569153,0.0,0.0,1.5708645769309142,0.3263733871391388,0.0
259,730,0.0,0.1713180197863677,0.0,0.0,0.4371154215018599,0.3637845387485286,0.30728430504617155
260,7300,0.0,0.0,0.0,0.0,1.1140739868271003,0.23838995263168114,0.1697776862474441
261,740,0.0,0.615985611282011,0.0,0.0,1.4622042570567166,1.9197054459944103,0.0
262,7400,0.0,0.18437910742023778,0.0,0.0,0.43198773711669153,0.0,0.08883854493010179
263,75,0.0,0.27101386045146214,0.0,0.0,0.22418680707556182,0.10338023495824811,0.0
264,750,0.0,0.15202601059702842,0.0,0.0,1.0168332195236283,1.4112797075683758,0.0
265,7500,0.0,0.12449416171959142,0.0,0.0,0.0,1.3080533829631342,0.10273407260617523
266,760,0.0,0.4886300496701681,0.0,0.0,2.1731873190966087,1.082575182681317,0.0
267,77,0.0,0.868982939796586,0.0,0.0,0.3999040618736882,0.17985498702671998,0.0
268,770,0.0,0.0,0.0,0.0,1.2098111467649546,0.38737223131206094,0.0
269,7700,0.0,0.08847549988606708,0.0,0.0,0.5245603721432172,0.34311144781648556,0.5130172946785692
270,780,0.0,0.2364932641357147,0.0,0.0,1.2214947369066547,0.3706722517508545,0.0
271,7800,0.0,0.0,0.0,0.0,0.37856008888406156,0.39892069504073113,0.37454926168835967
272,79,0.0,0.38450995449932035,0.0,0.0,0.23069957248558992,0.1734491816202875,0.0
273,790,0.0,0.12933795998883202,0.0,0.0,1.0805972420628036,0.9250475147919954,0.12790089643301789
274,80,0.0,0.24852692186949574,0.0,0.0,0.36686646323043015,0.842491927106414,0.0
275,800,0.0,0.687768585449793,0.0,0.0,1.4510376201961637,0.8814112699910399,0.2279195097986189
276,8000,0.0,0.5643908245161723,0.0,0.0,0.43560826981054973,0.0886443841634575,1.9544441351254012
277,807,0.0,0.0,0.0,0.0,0.0,0.6944044411010746,0.0
278,809,0.0,0.09245422237660415,0.0,0.0,0.0,2.2196968895412574,0.0
279,810,0.0,0.19328911538652313,0.4588856430941898,0.0,0.3310466193034726,0.13483825620689327,0.2089452926051289
280,8100,0.0,0.11997591093468254,0.0,0.0,0.17754253017602317,0.0,0.38266354453577245
281,82,0.0,0.0,0.0,0.0,0.6930821854691944,0.4887569856814363,0.0
282,820,0.0,0.19161037790152777,0.0,0.0,1.5993141299751699,0.8503232734442308,0.0
283,82000,0.0,0.0,0.0,0.0,0.0,0.5809254107431361,0.0
284,83,0.0,0.3570865247394087,0.0,0.0,0.27684880504107195,0.8026265228044985,0.1463904608828548
285,830,0.0,0.0,0.21790287514854603,0.0,0.621382240735908,0.35284675642617397,0.09555117889901035
286,840,0.0,0.0,0.0,0.0,0.45903207333659357,1.112164306965244,0.0
